mes,uf,faixa_etaria,id_sexo,id_grupo,id_escolaridade,qtd_pop,qtd_pop_visitou_estab_saude,qtd_pop_nao_visitou_estab_saude,qtd_pop_nao_visitou_estab_saude_ficou_em_casa,qtd_pop_nao_visitou_estab_saude_ligou_prof_saude,qtd_pop_nao_visitou_estab_saude_auto_medicou,qtd_pop_nao_visitou_estab_saude_recebeu_medicacao,qtd_pop_nao_visitou_estab_saude_recebeu_visita_prof_sus,qtd_pop_nao_visitou_estab_saude_recebeu_visita_prof_part,qtd_pop_nao_visitou_estab_saude_outro,qtd_pop_posto_saude,qtd_pop_pronto_socorro_sus,qtd_pop_hospital_sus,qtd_pop_ambulatorios_privado,qtd_pop_pronto_socorro_privado,qtd_pop_hospital_privado,qtd_pop_foi_internada,qtd_pop_nao_foi_internada,qtd_pop_nao_foi_atendida,qtd_pop_fez_teste_covid,qtd_pop_fez_teste_covid_swab,qtd_pop_teste_swab_positivo,qtd_pop_teste_swab_negativo,qtd_pop_teste_swab_inconclusivo,qtd_pop_teste_swab_sem_resultado,qtd_pop_fez_teste_covid_furo_dedo,qtd_pop_teste_furo_dedo_positivo,qtd_pop_teste_furo_dedo_negativo,qtd_pop_teste_furo_dedo_inconclusivo,qtd_pop_teste_furo_dedo_sem_resultado,qtd_pop_fez_teste_covid_veia,qtd_pop_teste_veia_positivo,qtd_pop_teste_veia_negativo,qtd_pop_teste_veia_inconclusivo,qtd_pop_teste_veia_sem_resultado,vl_ganho_mes_referencia,qtd_pop_recebeu_aposentadoria_pensao,qtd_pop_recebeu_pensao_alimenticia,qtd_pop_recebeu_bolsa_familia,qtd_pop_recebeu_bpc_loas,qtd_pop_recebeu_auxilio_emergencial,qtd_pop_recebeu_seguro_desemprego,qtd_pop_recebeu_outros_rendimentos
10,BA,Adultos,1,1,3,3,1,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.0,1,0,1,0,3,0,0
10,BA,Jovens,1,4,5,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.0,1,2,1,0,2,0,1
10,BA,Idosos,1,1,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5000.0,1,0,0,0,0,0,0
10,BA,Idosos,2,4,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,BA,Adultos,1,2,7,4,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4500.0,1,0,0,0,0,0,0
10,BA,Idosos,2,5,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,BA,Adultos,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,600.0,0,1,0,0,1,0,0
10,BA,Jovens,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Adultos,1,4,2,14,1,13,10,1,9,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,1,0,0,2,1,1,0,0,4190.0,4,0,1,2,11,0,0
10,CE,Idosos,1,4,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400.0,1,0,0,0,0,0,0
10,CE,Adultos,1,4,4,10,2,8,6,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8590.0,2,0,1,0,8,0,0
10,CE,Adultos,2,1,4,3,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,1,0,0,0,3,0,0
10,CE,Adultos,2,1,2,13,4,9,7,0,7,1,0,0,0,3,2,0,0,0,0,0,2,0,4,0,0,0,0,0,1,1,0,0,0,3,2,1,0,0,4590.0,3,1,3,1,11,0,0
10,CE,Adultos,1,2,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,0,0,0,0,1,0,0
10,CE,Idosos,1,1,2,7,1,6,4,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1500.0,6,0,0,0,1,0,0
10,CE,Idosos,2,1,1,5,0,5,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,1,3,0,0
10,CE,Idosos,2,1,2,12,5,7,6,1,3,2,2,0,1,2,0,2,0,0,1,1,2,0,3,1,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0.0,12,0,1,1,2,0,0
10,CE,Adultos,2,4,1,11,2,9,7,0,7,2,1,0,1,2,1,0,0,0,0,0,1,0,3,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,300.0,7,1,0,3,9,0,0
10,CE,Adultos,2,4,6,9,4,5,4,0,5,0,0,0,0,3,1,0,0,0,0,0,1,0,3,3,2,0,0,1,0,0,0,0,0,1,1,0,0,0,4390.0,3,1,3,0,4,0,0
10,CE,Jovens,2,4,4,11,5,6,4,0,2,0,0,0,0,3,0,1,0,0,1,0,2,0,5,2,1,1,0,0,1,1,0,0,0,2,1,1,0,0,0.0,2,0,1,0,5,0,0
10,CE,Jovens,1,1,2,11,2,9,9,1,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,3,2,9,1,0
10,CE,Jovens,2,4,6,3,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,1,0,0
10,CE,Idosos,1,1,1,5,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1500.0,4,0,0,0,2,0,0
10,CE,Jovens,2,4,1,11,6,5,4,0,1,2,0,0,0,2,0,2,0,1,1,1,3,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,4,0,6,0,0
10,CE,Jovens,2,4,2,25,7,18,13,0,12,1,0,0,1,5,2,0,0,0,0,0,2,0,3,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0.0,3,3,4,4,20,1,0
10,CE,Adultos,1,1,5,10,2,8,6,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8039.0,1,0,0,1,7,0,0
10,CE,Adultos,1,1,2,9,0,9,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1650.0,2,1,1,0,9,0,0
10,CE,Jovens,2,1,2,5,1,4,3,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,2,0,1,0,4,0,1
10,CE,Idosos,2,1,6,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,0,0
10,CE,Jovens,1,4,4,7,1,6,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,2,2,0,0
10,CE,Jovens,1,4,1,13,3,10,8,0,7,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0.0,2,2,5,2,9,0,1
10,CE,Adultos,1,4,1,7,1,6,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,240.0,1,0,0,0,7,0,0
10,CE,Adultos,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0
10,CE,Adultos,1,4,6,11,4,7,4,0,6,0,0,0,0,3,0,0,0,0,1,0,1,0,4,2,0,2,0,0,1,0,1,0,0,2,0,0,0,2,14932.0,2,0,0,0,4,0,0
10,CE,Adultos,2,2,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Jovens,1,4,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Adultos,2,1,7,8,2,6,4,0,5,1,0,0,0,1,1,0,0,0,0,0,1,0,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,15245.0,3,1,0,0,1,2,0
10,CE,Adultos,1,2,5,3,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538.0,0,0,0,0,3,1,0
10,CE,Idosos,2,4,1,8,4,4,3,0,2,1,1,0,0,2,0,2,0,0,0,1,1,0,4,0,0,0,0,0,3,0,3,0,0,2,0,2,0,0,0.0,5,0,0,2,2,0,0
10,CE,Adultos,2,1,6,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1700.0,1,0,1,0,1,0,1
10,CE,Adultos,1,4,3,12,2,10,6,1,5,1,0,0,0,2,0,0,0,0,0,0,0,0,4,2,1,1,0,0,1,0,1,0,0,1,0,1,0,0,5845.0,3,0,1,2,7,0,0
10,CE,Jovens,1,2,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,1,0,0
10,CE,Jovens,1,4,6,3,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0,1,0,0,2,0,0
10,CE,Idosos,2,1,3,3,1,2,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,3,0,0,0,0,0,1
10,CE,Idosos,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,CE,Adultos,1,4,8,4,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,32200.0,1,0,0,0,0,0,0
10,CE,Idosos,2,4,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0
10,CE,Idosos,1,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1000.0,0,0,0,0,1,0,0
10,CE,Jovens,2,1,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Adultos,2,2,5,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Jovens,2,1,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Adultos,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2,0,0,0,1,0,0
10,CE,Adultos,2,3,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200.0,0,0,0,0,1,0,0
10,CE,Adultos,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,0,0,0,0,1,0,0
10,CE,Adultos,2,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0
10,CE,Jovens,1,4,2,20,6,14,13,1,12,2,0,0,1,4,0,1,0,0,1,1,1,0,4,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0.0,2,0,1,5,10,1,0
10,CE,Adultos,2,1,3,8,3,5,4,0,3,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2645.0,3,0,0,1,6,0,0
10,CE,Jovens,2,1,1,6,2,4,4,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,2,0,5,0,0
10,CE,Idosos,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,CE,Adultos,2,4,2,49,9,40,31,1,30,3,1,0,0,6,1,1,0,1,0,0,2,1,10,5,1,3,0,1,3,0,3,0,0,2,1,0,0,1,8530.0,9,3,11,7,39,1,1
10,CE,Adultos,1,1,3,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,200.0,1,0,1,0,1,0,0
10,CE,Adultos,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,1,0,0,0,1,0,0
10,CE,Adultos,2,1,5,19,0,19,15,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,3,2,1,0,0,0,0,0,0,0,8785.0,4,0,1,0,13,0,1
10,CE,Idosos,1,4,2,11,2,9,6,0,5,3,1,0,1,1,2,0,1,0,0,0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,7,2,1,3,4,0,0
10,CE,Adultos,1,4,5,38,8,30,19,1,22,2,0,0,1,3,1,3,0,0,1,1,4,0,10,5,1,4,0,0,3,0,3,0,0,4,2,2,0,0,33917.0,5,2,3,5,22,2,1
10,CE,Adultos,2,4,4,11,5,6,4,0,4,1,0,0,0,2,2,1,0,0,0,0,3,0,3,2,0,2,0,0,2,1,1,0,0,0,0,0,0,0,12570.0,2,1,3,1,9,0,0
10,CE,Adultos,2,4,5,48,16,32,19,0,19,2,0,0,0,8,2,2,1,0,2,1,5,0,17,6,2,4,0,0,8,1,7,0,0,8,3,5,0,0,15676.0,4,2,7,4,37,0,2
10,CE,Jovens,1,2,4,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1,0,0,0,1,0,1
10,CE,Jovens,2,4,5,8,2,6,4,0,3,1,1,0,1,2,0,1,0,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,1525.0,1,0,0,2,7,2,0
10,CE,Idosos,2,4,2,15,2,13,6,0,6,5,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.0,12,1,1,3,5,0,0
10,CE,Adultos,1,1,6,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2090.0,0,0,0,0,0,1,0
10,CE,Adultos,2,4,8,6,3,3,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,3,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,8300.0,3,0,0,0,1,0,0
10,CE,Adultos,1,4,7,8,1,7,4,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,22320.0,3,0,0,0,5,2,0
10,CE,Adultos,2,4,3,11,3,8,5,0,7,1,0,0,0,2,1,0,0,0,0,0,1,0,4,1,0,0,0,1,1,0,0,1,0,2,0,1,0,1,2500.0,3,0,2,1,9,0,0
10,CE,Adultos,1,1,4,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2445.0,0,0,0,0,2,0,0
10,CE,Jovens,1,1,1,7,1,6,6,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,4,0,1
10,CE,Adultos,2,2,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1
10,CE,Adultos,2,1,1,3,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,350.0,1,0,1,1,2,0,0
10,CE,Adultos,1,1,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14800.0,0,0,0,0,0,0,0
10,CE,Adultos,2,1,8,4,2,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,24200.0,1,0,0,0,0,0,0
10,CE,Jovens,2,1,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Idosos,2,1,5,5,3,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3,0,4,2,0,2,0,0,2,0,2,0,0,1,0,0,0,1,700.0,3,0,0,1,2,0,0
10,CE,Adultos,2,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0
10,CE,Adultos,2,4,7,11,3,8,6,0,5,0,0,0,0,0,0,1,2,0,0,0,1,0,3,2,1,1,0,0,0,0,0,0,0,2,0,2,0,0,23900.0,3,2,0,0,5,0,0
10,CE,Idosos,1,4,1,4,0,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,1,1,0,0
10,CE,Idosos,1,4,5,3,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1345.0,2,1,1,1,1,0,1
10,CE,Idosos,2,4,5,6,1,5,4,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,4,0,0,1,1,0,0
10,CE,Idosos,1,1,5,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,1,0,0
10,CE,Adultos,1,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0
10,CE,Jovens,1,1,4,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,1
10,CE,Jovens,1,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Idosos,2,1,4,3,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0
10,CE,Idosos,2,4,3,4,1,3,3,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.0,4,1,0,0,0,0,0
10,CE,Idosos,2,4,4,3,0,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,0,0
10,CE,Jovens,2,2,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,2,0,0
10,CE,Idosos,1,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.0,0,1,1,0,1,0,0
10,CE,Idosos,1,2,1,3,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,2,0,0,1,3,0,1
10,CE,Adultos,1,1,7,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1700.0,1,0,0,0,0,0,2
10,CE,Jovens,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0
10,CE,Idosos,2,4,6,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0,0,1,1,0,0
10,CE,Idosos,2,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0
10,CE,Idosos,2,4,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,1,0,0,0,0,0,0
10,CE,Idosos,1,4,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,CE,Idosos,1,1,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0
10,DF,Idosos,2,4,3,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1000.0,2,0,0,0,1,0,0
10,DF,Jovens,1,4,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0,0,0
10,DF,Adultos,1,4,4,3,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3845.0,1,0,0,0,2,0,0
10,DF,Adultos,1,1,7,5,3,2,1,0,2,0,0,0,0,1,0,0,0,1,3,0,3,0,4,4,2,2,0,0,1,0,1,0,0,1,1,0,0,0,18500.0,0,0,0,0,1,0,0
10,DF,Jovens,2,1,2,3,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,1,0,0,0,1,0,0
10,DF,Jovens,2,4,2,3,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0
10,DF,Adultos,2,4,5,10,8,2,1,0,2,0,0,0,0,4,2,2,0,0,1,0,5,0,4,3,1,2,0,0,1,0,1,0,0,1,1,0,0,0,16500.0,3,0,0,0,5,0,0
10,DF,Jovens,1,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,399.0,0,1,0,0,1,0,0
10,DF,Adultos,2,1,5,9,4,5,4,0,3,1,0,0,0,0,1,1,0,0,2,0,4,0,5,3,3,0,0,0,2,1,1,0,0,3,2,1,0,0,5590.0,1,1,2,0,6,0,0
10,DF,Idosos,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.0,2,0,0,0,1,0,0
10,DF,Adultos,1,4,2,6,2,4,3,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3745.0,1,2,1,0,3,1,0
10,DF,Adultos,2,4,2,5,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,0,1,0,0,3,0,0
10,DF,Jovens,1,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,DF,Adultos,1,2,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0
10,DF,Adultos,2,4,4,7,4,3,3,0,1,1,0,0,0,1,2,1,0,0,0,0,3,0,4,1,1,0,0,0,1,0,1,0,0,2,1,1,0,0,3045.0,2,2,1,0,2,1,0
10,DF,Adultos,1,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,1,0,0,0,0
10,DF,Adultos,1,4,5,9,1,8,5,0,6,1,0,0,0,0,0,1,0,0,0,1,0,0,5,3,2,1,0,0,3,0,3,0,0,0,0,0,0,0,21137.0,1,0,1,0,4,0,0
10,DF,Jovens,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
10,DF,Idosos,2,4,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1000.0,2,0,0,0,0,0,0
10,DF,Jovens,1,1,1,3,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0
10,DF,Adultos,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.0,0,0,1,0,1,0,0
